"LOC_X","LOC_Y","SHOT_MADE","GAME_DATE","SHOT_TYPE"
-14.8,24.85,FALSE,"01-26-2006","3PT Field Goal"
0,5.25,FALSE,"01-26-2006","2PT Field Goal"
-12.3,26.25,TRUE,"01-26-2006","3PT Field Goal"
-9.2,27.95,TRUE,"01-26-2006","3PT Field Goal"
0,5.25,TRUE,"01-24-2006","2PT Field Goal"
-3.1,30.05,FALSE,"01-24-2006","3PT Field Goal"
0,5.25,FALSE,"01-24-2006","2PT Field Goal"
7.4,21.85,FALSE,"01-24-2006","2PT Field Goal"
0,5.25,TRUE,"01-24-2006","2PT Field Goal"
-10.8,17.75,FALSE,"01-24-2006","2PT Field Goal"
-21,16.95,FALSE,"01-24-2006","3PT Field Goal"
9.5,28.15,TRUE,"01-24-2006","3PT Field Goal"
2.9,9.25,TRUE,"01-24-2006","2PT Field Goal"
1.6,30.55,TRUE,"01-24-2006","3PT Field Goal"
6.7,28.45,TRUE,"01-24-2006","3PT Field Goal"
-20.2,21.05,TRUE,"01-24-2006","3PT Field Goal"
-17.4,25.45,FALSE,"01-24-2006","3PT Field Goal"
3.4,23.95,TRUE,"01-24-2006","2PT Field Goal"
-13.1,26.65,FALSE,"01-24-2006","3PT Field Goal"
0,5.25,FALSE,"01-22-2006","2PT Field Goal"
-15.6,14.95,TRUE,"01-22-2006","2PT Field Goal"
-2.6,12.05,FALSE,"01-22-2006","2PT Field Goal"
-9.7,17.95,TRUE,"01-22-2006","2PT Field Goal"
0,5.25,TRUE,"01-22-2006","2PT Field Goal"
-4.9,12.85,TRUE,"01-22-2006","2PT Field Goal"
-3.3,30.55,FALSE,"01-22-2006","3PT Field Goal"
11.5,26.95,FALSE,"01-22-2006","3PT Field Goal"
-1,13.65,FALSE,"01-22-2006","2PT Field Goal"
0,5.25,TRUE,"01-22-2006","2PT Field Goal"
14,18.25,TRUE,"01-22-2006","2PT Field Goal"
17.9,22.35,TRUE,"01-22-2006","3PT Field Goal"
3.8,12.45,FALSE,"01-22-2006","2PT Field Goal"
0,5.25,TRUE,"01-22-2006","2PT Field Goal"
3.1,11.85,FALSE,"01-22-2006","2PT Field Goal"
-8.4,23.15,TRUE,"01-22-2006","2PT Field Goal"
-18.4,23.95,TRUE,"01-22-2006","3PT Field Goal"
-20.4,7.75,TRUE,"01-22-2006","2PT Field Goal"
-4.3,30.25,FALSE,"01-22-2006","3PT Field Goal"
-8.2,20.55,TRUE,"01-22-2006","2PT Field Goal"
-21.3,19.85,TRUE,"01-20-2006","3PT Field Goal"
-12,19.25,FALSE,"01-20-2006","2PT Field Goal"
-11.7,15.45,FALSE,"01-20-2006","2PT Field Goal"
14.9,16.75,FALSE,"01-20-2006","2PT Field Goal"
-8.9,21.55,TRUE,"01-20-2006","2PT Field Goal"
-16.3,25.35,TRUE,"01-20-2006","3PT Field Goal"
2.1,31.05,FALSE,"01-20-2006","3PT Field Goal"
0,5.25,TRUE,"01-20-2006","2PT Field Goal"
-15.1,8.85,FALSE,"01-20-2006","2PT Field Goal"
16.3,23.85,FALSE,"01-20-2006","3PT Field Goal"
0,5.25,TRUE,"01-20-2006","2PT Field Goal"
5.6,14.35,FALSE,"01-18-2006","2PT Field Goal"
-16.6,11.85,FALSE,"01-18-2006","2PT Field Goal"
-17.9,3.65,FALSE,"01-18-2006","2PT Field Goal"
0,5.25,TRUE,"01-18-2006","2PT Field Goal"
-10.3,13.35,FALSE,"01-18-2006","2PT Field Goal"
0,5.25,TRUE,"01-18-2006","2PT Field Goal"
3.3,23.65,FALSE,"01-18-2006","2PT Field Goal"
-9.5,29.75,TRUE,"01-18-2006","3PT Field Goal"
-11.5,27.45,TRUE,"01-18-2006","3PT Field Goal"
17.2,25.15,TRUE,"01-18-2006","3PT Field Goal"
0,5.25,TRUE,"01-18-2006","2PT Field Goal"
-13.8,5.45,FALSE,"01-18-2006","2PT Field Goal"
5.9,25.35,FALSE,"01-18-2006","2PT Field Goal"
-0.8,6.05,FALSE,"01-18-2006","2PT Field Goal"
-6.2,29.75,FALSE,"01-18-2006","3PT Field Goal"
5.9,27.95,FALSE,"01-17-2006","2PT Field Goal"
-18.4,19.25,FALSE,"01-17-2006","2PT Field Goal"
12,27.45,FALSE,"01-17-2006","3PT Field Goal"
-17.9,20.25,FALSE,"01-17-2006","2PT Field Goal"
-7.5,17.25,FALSE,"01-17-2006","2PT Field Goal"
10.8,26.65,TRUE,"01-17-2006","3PT Field Goal"
-14.9,22.55,TRUE,"01-17-2006","2PT Field Goal"
17.9,15.45,FALSE,"01-17-2006","2PT Field Goal"
4.8,10.55,TRUE,"01-14-2006","2PT Field Goal"
0,5.25,FALSE,"01-14-2006","2PT Field Goal"
0,5.25,FALSE,"01-14-2006","2PT Field Goal"
-16.7,24.95,FALSE,"01-14-2006","3PT Field Goal"
-14.6,26.65,TRUE,"01-14-2006","3PT Field Goal"
16.9,9.55,FALSE,"01-14-2006","2PT Field Goal"
-15.9,25.45,TRUE,"01-14-2006","3PT Field Goal"
-14.9,15.75,FALSE,"01-14-2006","2PT Field Goal"
-15.8,5.25,TRUE,"01-14-2006","2PT Field Goal"
-11.8,21.05,FALSE,"01-14-2006","2PT Field Goal"
-10.8,18.55,FALSE,"01-14-2006","2PT Field Goal"
6.7,19.75,TRUE,"01-14-2006","2PT Field Goal"
13.8,25.35,TRUE,"01-14-2006","3PT Field Goal"
-13.3,18.55,FALSE,"01-12-2006","2PT Field Goal"
7.7,8.35,TRUE,"01-12-2006","2PT Field Goal"
1.1,30.95,FALSE,"01-12-2006","3PT Field Goal"
-21,8.05,FALSE,"01-12-2006","2PT Field Goal"
19.1,21.55,TRUE,"01-12-2006","3PT Field Goal"
-18.4,22.65,FALSE,"01-12-2006","3PT Field Goal"
-13.5,26.15,TRUE,"01-12-2006","3PT Field Goal"
0,5.25,TRUE,"01-12-2006","2PT Field Goal"
4.3,12.45,TRUE,"01-12-2006","2PT Field Goal"
17.4,22.65,TRUE,"01-12-2006","3PT Field Goal"
8.5,18.05,FALSE,"01-12-2006","2PT Field Goal"
-18.2,23.65,TRUE,"01-12-2006","3PT Field Goal"
0,5.25,TRUE,"01-10-2006","2PT Field Goal"
12,26.75,FALSE,"01-10-2006","3PT Field Goal"
19.9,21.65,FALSE,"01-10-2006","3PT Field Goal"
0,5.25,TRUE,"01-10-2006","2PT Field Goal"
-0.3,30.25,TRUE,"01-10-2006","3PT Field Goal"
-19,12.35,FALSE,"01-10-2006","2PT Field Goal"
-8.2,20.55,TRUE,"01-10-2006","2PT Field Goal"
-15.1,20.55,FALSE,"01-10-2006","2PT Field Goal"
-8.2,29.05,TRUE,"01-10-2006","3PT Field Goal"
-19.9,19.05,FALSE,"01-10-2006","3PT Field Goal"
19.2,21.65,FALSE,"01-10-2006","3PT Field Goal"
-13.8,25.35,TRUE,"01-10-2006","3PT Field Goal"
-16.9,25.35,FALSE,"01-10-2006","3PT Field Goal"
10.7,18.45,FALSE,"01-10-2006","2PT Field Goal"
0,5.25,TRUE,"01-10-2006","2PT Field Goal"
-2.3,22.85,FALSE,"01-10-2006","2PT Field Goal"
-19.5,19.75,FALSE,"01-10-2006","3PT Field Goal"
4.4,30.25,TRUE,"01-10-2006","3PT Field Goal"
-17.6,22.65,TRUE,"01-10-2006","3PT Field Goal"
0,5.25,TRUE,"01-10-2006","2PT Field Goal"
-8.7,23.55,FALSE,"01-10-2006","2PT Field Goal"
2.8,16.65,FALSE,"01-07-2006","2PT Field Goal"
-19.4,21.65,TRUE,"01-07-2006","3PT Field Goal"
-10.8,28.55,TRUE,"01-07-2006","3PT Field Goal"
0,5.25,TRUE,"01-07-2006","2PT Field Goal"
-16.3,21.65,FALSE,"01-07-2006","2PT Field Goal"
-4.9,15.65,FALSE,"01-07-2006","2PT Field Goal"
-11.2,22.65,TRUE,"01-07-2006","2PT Field Goal"
-0.6,19.75,FALSE,"01-07-2006","2PT Field Goal"
-15.4,17.25,TRUE,"01-07-2006","2PT Field Goal"
0,12.65,TRUE,"01-07-2006","2PT Field Goal"
-8.5,19.25,TRUE,"01-07-2006","2PT Field Goal"
5.2,11.05,TRUE,"01-07-2006","2PT Field Goal"
10,15.15,FALSE,"01-07-2006","2PT Field Goal"
-13.5,5.95,FALSE,"01-07-2006","2PT Field Goal"
15.9,18.95,FALSE,"01-06-2006","2PT Field Goal"
14.8,24.35,TRUE,"01-06-2006","3PT Field Goal"
-17.6,23.95,TRUE,"01-06-2006","3PT Field Goal"
16.1,24.65,FALSE,"01-06-2006","3PT Field Goal"
12.2,18.05,FALSE,"01-06-2006","2PT Field Goal"
22.8,5.95,TRUE,"01-06-2006","3PT Field Goal"
5.1,11.65,TRUE,"01-04-2006","2PT Field Goal"
-0.5,25.95,TRUE,"01-04-2006","2PT Field Goal"
-14.9,19.85,TRUE,"01-04-2006","2PT Field Goal"
-15.9,15.75,TRUE,"01-04-2006","2PT Field Goal"
16.9,23.85,FALSE,"01-04-2006","3PT Field Goal"
0,14.75,FALSE,"01-04-2006","2PT Field Goal"
-15.1,18.25,FALSE,"01-04-2006","2PT Field Goal"
0,5.25,TRUE,"01-04-2006","2PT Field Goal"
-20.7,21.35,FALSE,"01-04-2006","3PT Field Goal"
4.1,12.35,TRUE,"01-04-2006","2PT Field Goal"
0,5.25,TRUE,"01-04-2006","2PT Field Goal"
0,5.25,TRUE,"01-04-2006","2PT Field Goal"
-15.9,15.95,TRUE,"01-04-2006","2PT Field Goal"
-17.1,25.95,TRUE,"01-04-2006","3PT Field Goal"
-1,23.15,TRUE,"01-04-2006","2PT Field Goal"
16.9,24.95,FALSE,"01-02-2006","3PT Field Goal"
7.4,18.45,FALSE,"01-02-2006","2PT Field Goal"
-6.4,28.25,FALSE,"01-02-2006","3PT Field Goal"
-7.4,28.55,TRUE,"01-02-2006","3PT Field Goal"
12.8,27.75,FALSE,"01-02-2006","3PT Field Goal"
-6.2,28.95,TRUE,"01-02-2006","3PT Field Goal"
-2.1,29.05,FALSE,"01-02-2006","3PT Field Goal"
20.9,6.75,FALSE,"01-02-2006","2PT Field Goal"
-2,30.75,FALSE,"01-02-2006","3PT Field Goal"
0,5.25,TRUE,"01-02-2006","2PT Field Goal"
0,5.25,TRUE,"01-02-2006","2PT Field Goal"
-13.6,18.55,FALSE,"01-02-2006","2PT Field Goal"
-12.8,26.95,FALSE,"01-02-2006","3PT Field Goal"
-2.3,30.45,TRUE,"01-02-2006","3PT Field Goal"
0,5.25,TRUE,"01-02-2006","2PT Field Goal"
4.6,12.15,FALSE,"01-02-2006","2PT Field Goal"
-19.4,20.85,FALSE,"01-02-2006","3PT Field Goal"
-12,22.55,TRUE,"01-02-2006","2PT Field Goal"
-12.6,20.85,FALSE,"01-02-2006","2PT Field Goal"
-16.1,24.65,FALSE,"01-02-2006","3PT Field Goal"
14.8,18.75,TRUE,"01-02-2006","2PT Field Goal"
-19.5,19.55,FALSE,"01-02-2006","3PT Field Goal"
-5.7,25.35,TRUE,"01-02-2006","2PT Field Goal"
5.7,23.15,TRUE,"01-02-2006","2PT Field Goal"
0.8,29.45,FALSE,"01-02-2006","3PT Field Goal"
0,5.25,TRUE,"12-31-2005","2PT Field Goal"
0,5.25,FALSE,"12-31-2005","2PT Field Goal"
-17.7,25.65,FALSE,"12-31-2005","3PT Field Goal"
-19.5,11.35,TRUE,"12-31-2005","2PT Field Goal"
0,5.25,FALSE,"12-31-2005","2PT Field Goal"
-19.9,21.65,FALSE,"12-31-2005","3PT Field Goal"
0,5.25,TRUE,"12-31-2005","2PT Field Goal"
16.9,13.45,FALSE,"12-31-2005","2PT Field Goal"
-16.6,12.85,TRUE,"12-31-2005","2PT Field Goal"
-7.7,24.65,FALSE,"12-31-2005","2PT Field Goal"
9.7,16.25,FALSE,"12-30-2005","2PT Field Goal"
8,7.45,TRUE,"12-30-2005","2PT Field Goal"
0,5.25,FALSE,"12-30-2005","2PT Field Goal"
0,5.25,TRUE,"12-30-2005","2PT Field Goal"
0,5.25,TRUE,"12-30-2005","2PT Field Goal"
0,5.25,FALSE,"12-30-2005","2PT Field Goal"
-10.7,25.65,TRUE,"12-30-2005","2PT Field Goal"
17.6,22.15,FALSE,"12-30-2005","3PT Field Goal"
7.5,29.05,FALSE,"12-30-2005","3PT Field Goal"
5.2,22.55,TRUE,"12-30-2005","2PT Field Goal"
-14.9,12.05,TRUE,"12-30-2005","2PT Field Goal"
0,5.25,TRUE,"12-30-2005","2PT Field Goal"
11.8,22.55,FALSE,"12-30-2005","2PT Field Goal"
-1.8,5.75,TRUE,"12-28-2005","2PT Field Goal"
-3.1,5.25,FALSE,"12-28-2005","2PT Field Goal"
-1.6,5.45,TRUE,"12-28-2005","2PT Field Goal"
-1.5,8.05,FALSE,"12-28-2005","2PT Field Goal"
-18.9,23.85,FALSE,"12-28-2005","3PT Field Goal"
4.6,5.75,FALSE,"12-28-2005","2PT Field Goal"
-15.3,12.65,FALSE,"12-28-2005","2PT Field Goal"
-3.4,11.55,TRUE,"12-28-2005","2PT Field Goal"
-13.3,14.35,TRUE,"12-28-2005","2PT Field Goal"
2.5,19.25,TRUE,"12-28-2005","2PT Field Goal"
-23.5,18.25,FALSE,"12-28-2005","3PT Field Goal"
-15.4,16.25,TRUE,"12-28-2005","2PT Field Goal"
8.4,29.45,FALSE,"12-28-2005","3PT Field Goal"
-15.6,24.45,FALSE,"12-26-2005","3PT Field Goal"
0,5.25,TRUE,"12-26-2005","2PT Field Goal"
11.8,27.65,FALSE,"12-26-2005","3PT Field Goal"
0,5.25,TRUE,"12-26-2005","2PT Field Goal"
0,5.25,FALSE,"12-26-2005","2PT Field Goal"
3.4,12.85,TRUE,"12-26-2005","2PT Field Goal"
14.1,26.45,TRUE,"12-26-2005","3PT Field Goal"
-12.3,25.65,FALSE,"12-26-2005","3PT Field Goal"
-9.8,27.25,TRUE,"12-26-2005","3PT Field Goal"
0,17.95,FALSE,"12-26-2005","2PT Field Goal"
17.7,22.15,FALSE,"12-26-2005","3PT Field Goal"
14,23.85,TRUE,"12-26-2005","2PT Field Goal"
-14,17.75,TRUE,"12-26-2005","2PT Field Goal"
0,5.25,TRUE,"12-26-2005","2PT Field Goal"
0,5.25,TRUE,"12-26-2005","2PT Field Goal"
-12.8,15.15,FALSE,"12-23-2005","2PT Field Goal"
5.9,29.25,TRUE,"12-23-2005","3PT Field Goal"
20,19.75,FALSE,"12-23-2005","3PT Field Goal"
0,5.25,TRUE,"12-23-2005","2PT Field Goal"
-16.7,23.95,TRUE,"12-23-2005","3PT Field Goal"
-2.4,23.15,FALSE,"12-23-2005","2PT Field Goal"
-9.8,28.55,FALSE,"12-23-2005","3PT Field Goal"
11.7,27.15,TRUE,"12-23-2005","3PT Field Goal"
10.5,19.85,FALSE,"12-23-2005","2PT Field Goal"
-19,22.05,FALSE,"12-23-2005","3PT Field Goal"
-8.5,21.25,FALSE,"12-23-2005","2PT Field Goal"
-13,19.55,TRUE,"12-23-2005","2PT Field Goal"
0,5.25,FALSE,"12-23-2005","2PT Field Goal"
-5.6,19.55,TRUE,"12-23-2005","2PT Field Goal"
-23.8,4.95,FALSE,"12-23-2005","3PT Field Goal"
-23,16.45,TRUE,"12-23-2005","3PT Field Goal"
0,5.25,TRUE,"12-23-2005","2PT Field Goal"
-17.9,24.85,FALSE,"12-20-2005","3PT Field Goal"
-12,13.65,FALSE,"12-20-2005","2PT Field Goal"
-20.9,18.45,FALSE,"12-20-2005","3PT Field Goal"
13.1,16.25,FALSE,"12-20-2005","2PT Field Goal"
21.4,45.55,FALSE,"12-20-2005","3PT Field Goal"
14.9,24.45,FALSE,"12-20-2005","3PT Field Goal"
-1.1,20.05,TRUE,"12-20-2005","2PT Field Goal"
17.1,23.35,TRUE,"12-20-2005","3PT Field Goal"
10.3,18.25,FALSE,"12-20-2005","2PT Field Goal"
-23.5,5.55,FALSE,"12-17-2005","3PT Field Goal"
10.3,27.45,TRUE,"12-17-2005","3PT Field Goal"
0,5.25,TRUE,"12-17-2005","2PT Field Goal"
14.5,26.15,TRUE,"12-17-2005","3PT Field Goal"
0,5.25,FALSE,"12-17-2005","2PT Field Goal"
0,5.25,TRUE,"12-17-2005","2PT Field Goal"
-11.7,27.45,TRUE,"12-17-2005","3PT Field Goal"
-14,25.15,TRUE,"12-17-2005","3PT Field Goal"
14,25.95,TRUE,"12-17-2005","3PT Field Goal"
-1.8,10.85,FALSE,"12-17-2005","2PT Field Goal"
0,5.25,TRUE,"12-16-2005","2PT Field Goal"
5.6,21.55,TRUE,"12-16-2005","2PT Field Goal"
0,5.25,TRUE,"12-16-2005","2PT Field Goal"
-7.9,13.85,TRUE,"12-16-2005","2PT Field Goal"
0,5.25,FALSE,"12-16-2005","2PT Field Goal"
-15.4,25.15,TRUE,"12-16-2005","3PT Field Goal"
-10.7,20.25,FALSE,"12-16-2005","2PT Field Goal"
14.9,18.95,TRUE,"12-16-2005","2PT Field Goal"
-16.9,22.85,FALSE,"12-16-2005","3PT Field Goal"
0,5.25,TRUE,"12-16-2005","2PT Field Goal"
-17.1,24.35,FALSE,"12-16-2005","3PT Field Goal"
-23.2,15.95,FALSE,"12-16-2005","3PT Field Goal"
0,5.25,FALSE,"12-16-2005","2PT Field Goal"
0,5.25,FALSE,"12-16-2005","2PT Field Goal"
-14.1,26.95,FALSE,"12-16-2005","3PT Field Goal"
-3.4,20.05,FALSE,"12-16-2005","2PT Field Goal"
15.1,12.85,FALSE,"12-16-2005","2PT Field Goal"
-18.9,6.95,TRUE,"12-16-2005","2PT Field Goal"
-18.9,17.45,FALSE,"12-16-2005","2PT Field Goal"
16.1,23.95,FALSE,"12-16-2005","3PT Field Goal"
-15.4,16.65,FALSE,"12-14-2005","2PT Field Goal"
-10,22.85,FALSE,"12-14-2005","2PT Field Goal"
-5.9,9.55,FALSE,"12-14-2005","2PT Field Goal"
0,5.25,TRUE,"12-14-2005","2PT Field Goal"
-23.5,10.15,FALSE,"12-14-2005","3PT Field Goal"
12.8,13.45,FALSE,"12-14-2005","2PT Field Goal"
0,5.25,FALSE,"12-14-2005","2PT Field Goal"
0,5.25,TRUE,"12-14-2005","2PT Field Goal"
12.2,22.05,FALSE,"12-14-2005","2PT Field Goal"
0.5,18.75,TRUE,"12-14-2005","2PT Field Goal"
-14.8,16.75,FALSE,"12-14-2005","2PT Field Goal"
17.1,8.05,FALSE,"12-14-2005","2PT Field Goal"
-12.1,18.75,FALSE,"12-14-2005","2PT Field Goal"
-18.7,20.75,TRUE,"12-14-2005","3PT Field Goal"
-16.4,5.25,TRUE,"12-14-2005","2PT Field Goal"
13,26.45,FALSE,"12-14-2005","3PT Field Goal"
-13.6,14.95,TRUE,"12-14-2005","2PT Field Goal"
-13.8,14.15,FALSE,"12-14-2005","2PT Field Goal"
-4.1,30.45,FALSE,"12-12-2005","3PT Field Goal"
15.1,24.85,TRUE,"12-12-2005","3PT Field Goal"
-8.7,9.35,TRUE,"12-12-2005","2PT Field Goal"
10.5,17.55,FALSE,"12-12-2005","2PT Field Goal"
-17.9,23.55,TRUE,"12-12-2005","3PT Field Goal"
-17.1,15.65,TRUE,"12-12-2005","2PT Field Goal"
-10.7,19.75,FALSE,"12-12-2005","2PT Field Goal"
20,19.05,FALSE,"12-12-2005","3PT Field Goal"
13.5,7.25,FALSE,"12-12-2005","2PT Field Goal"
0,5.25,FALSE,"12-12-2005","2PT Field Goal"
2,14.65,FALSE,"12-12-2005","2PT Field Goal"
13,15.95,FALSE,"12-12-2005","2PT Field Goal"
13.8,25.15,TRUE,"12-12-2005","3PT Field Goal"
-3.9,31.55,FALSE,"12-10-2005","3PT Field Goal"
0,5.25,TRUE,"12-10-2005","2PT Field Goal"
0,5.25,TRUE,"12-10-2005","2PT Field Goal"
4.3,12.05,FALSE,"12-10-2005","2PT Field Goal"
-15.6,17.55,FALSE,"12-10-2005","2PT Field Goal"
9.7,21.65,FALSE,"12-10-2005","2PT Field Goal"
0,5.25,TRUE,"12-10-2005","2PT Field Goal"
-6.6,23.55,FALSE,"12-10-2005","2PT Field Goal"
5.9,24.35,FALSE,"12-10-2005","2PT Field Goal"
-3.8,16.95,TRUE,"12-10-2005","2PT Field Goal"
7.1,19.85,FALSE,"12-10-2005","2PT Field Goal"
12,19.75,TRUE,"12-10-2005","2PT Field Goal"
17.1,25.15,FALSE,"12-09-2005","3PT Field Goal"
10.7,21.85,FALSE,"12-09-2005","2PT Field Goal"
-13.1,21.35,FALSE,"12-09-2005","2PT Field Goal"
-1,12.45,FALSE,"12-09-2005","2PT Field Goal"
0,5.25,FALSE,"12-09-2005","2PT Field Goal"
0,5.25,TRUE,"12-09-2005","2PT Field Goal"
0,5.25,TRUE,"12-09-2005","2PT Field Goal"
-6.2,18.95,FALSE,"12-09-2005","2PT Field Goal"
-12.5,28.55,TRUE,"12-09-2005","3PT Field Goal"
0,5.25,TRUE,"12-09-2005","2PT Field Goal"
-1.8,30.95,TRUE,"12-09-2005","3PT Field Goal"
0,5.25,TRUE,"12-09-2005","2PT Field Goal"
16.3,23.05,TRUE,"12-09-2005","3PT Field Goal"
8.9,5.75,FALSE,"12-09-2005","2PT Field Goal"
-4.6,12.85,FALSE,"12-07-2005","2PT Field Goal"
0.2,31.25,FALSE,"12-07-2005","3PT Field Goal"
5.6,30.25,FALSE,"12-07-2005","3PT Field Goal"
1.6,6.75,TRUE,"12-07-2005","2PT Field Goal"
11.3,27.65,FALSE,"12-07-2005","3PT Field Goal"
-1.5,5.75,TRUE,"12-07-2005","2PT Field Goal"
-4.1,7.25,FALSE,"12-07-2005","2PT Field Goal"
-1.8,10.55,TRUE,"12-07-2005","2PT Field Goal"
-12.3,30.75,FALSE,"12-07-2005","3PT Field Goal"
-14.8,14.95,TRUE,"12-07-2005","2PT Field Goal"
1.3,9.25,TRUE,"12-07-2005","2PT Field Goal"
4.1,7.55,TRUE,"12-07-2005","2PT Field Goal"
18.1,4.95,FALSE,"12-07-2005","2PT Field Goal"
1.5,6.45,TRUE,"12-07-2005","2PT Field Goal"
-8.9,23.55,FALSE,"12-07-2005","2PT Field Goal"
-7.9,25.15,TRUE,"12-07-2005","2PT Field Goal"
-11,20.55,TRUE,"12-07-2005","2PT Field Goal"
-2.3,6.75,FALSE,"12-07-2005","2PT Field Goal"
-1,25.95,FALSE,"12-07-2005","2PT Field Goal"
15.4,16.65,TRUE,"12-06-2005","2PT Field Goal"
19.7,19.25,TRUE,"12-06-2005","3PT Field Goal"
-20.2,22.05,TRUE,"12-06-2005","3PT Field Goal"
0,5.25,FALSE,"12-06-2005","2PT Field Goal"
14.1,25.15,FALSE,"12-06-2005","3PT Field Goal"
11.5,19.55,TRUE,"12-06-2005","2PT Field Goal"
0,5.25,TRUE,"12-06-2005","2PT Field Goal"
-21.2,19.05,FALSE,"12-06-2005","3PT Field Goal"
-7.1,30.05,FALSE,"12-06-2005","3PT Field Goal"
9.4,7.55,FALSE,"12-04-2005","2PT Field Goal"
3.6,18.25,TRUE,"12-04-2005","2PT Field Goal"
0,5.25,TRUE,"12-04-2005","2PT Field Goal"
-1.1,21.35,FALSE,"12-04-2005","2PT Field Goal"
-18.2,21.85,FALSE,"12-04-2005","3PT Field Goal"
-16.7,25.35,TRUE,"12-04-2005","3PT Field Goal"
-9.5,17.55,FALSE,"12-04-2005","2PT Field Goal"
15.8,23.35,FALSE,"12-04-2005","3PT Field Goal"
0,17.75,FALSE,"12-02-2005","2PT Field Goal"
-1.6,20.75,TRUE,"12-02-2005","2PT Field Goal"
12.3,12.35,FALSE,"12-02-2005","2PT Field Goal"
-17.6,23.05,TRUE,"12-02-2005","3PT Field Goal"
9,18.75,TRUE,"12-02-2005","2PT Field Goal"
10.7,18.25,TRUE,"12-02-2005","2PT Field Goal"
-16.3,9.35,FALSE,"12-02-2005","2PT Field Goal"
-20.7,21.05,FALSE,"12-02-2005","3PT Field Goal"
0,5.25,TRUE,"12-02-2005","2PT Field Goal"
16.4,11.15,TRUE,"12-02-2005","2PT Field Goal"
0,5.25,TRUE,"12-02-2005","2PT Field Goal"
-0.5,18.75,TRUE,"12-02-2005","2PT Field Goal"
-11.5,19.25,FALSE,"12-02-2005","2PT Field Goal"
12,10.65,TRUE,"12-02-2005","2PT Field Goal"
7.2,18.75,TRUE,"11-30-2005","2PT Field Goal"
-17.9,24.15,TRUE,"11-30-2005","3PT Field Goal"
-2.4,22.85,FALSE,"11-30-2005","2PT Field Goal"
0,5.25,TRUE,"11-30-2005","2PT Field Goal"
-18.7,22.55,FALSE,"11-30-2005","3PT Field Goal"
16.8,23.15,TRUE,"11-30-2005","3PT Field Goal"
-17.9,23.85,TRUE,"11-30-2005","3PT Field Goal"
-17.9,23.35,TRUE,"11-30-2005","3PT Field Goal"
-12.6,23.15,FALSE,"11-30-2005","2PT Field Goal"
16.6,23.15,TRUE,"11-30-2005","3PT Field Goal"
0,5.25,FALSE,"11-30-2005","2PT Field Goal"
4.1,29.75,TRUE,"11-30-2005","3PT Field Goal"
17.1,23.55,TRUE,"11-30-2005","3PT Field Goal"
0,5.25,TRUE,"11-30-2005","2PT Field Goal"
-0.8,22.55,FALSE,"11-30-2005","2PT Field Goal"
-8.9,22.65,TRUE,"11-25-2005","2PT Field Goal"
14.1,16.25,FALSE,"11-25-2005","2PT Field Goal"
-10.8,21.55,TRUE,"11-25-2005","2PT Field Goal"
0,5.25,TRUE,"11-25-2005","2PT Field Goal"
-15.8,3.85,FALSE,"11-25-2005","2PT Field Goal"
3.9,12.15,TRUE,"11-25-2005","2PT Field Goal"
20.4,19.85,FALSE,"11-25-2005","3PT Field Goal"
13.6,13.95,FALSE,"11-25-2005","2PT Field Goal"
14.3,11.55,TRUE,"11-25-2005","2PT Field Goal"
-14.8,4.45,TRUE,"11-25-2005","2PT Field Goal"
-17.7,25.35,FALSE,"11-25-2005","3PT Field Goal"
14.1,11.65,TRUE,"11-25-2005","2PT Field Goal"
3.9,23.85,TRUE,"11-25-2005","2PT Field Goal"
13.6,16.65,TRUE,"11-25-2005","2PT Field Goal"
0,5.25,TRUE,"11-25-2005","2PT Field Goal"
-5.4,13.45,FALSE,"11-25-2005","2PT Field Goal"
-19.4,21.65,TRUE,"11-25-2005","3PT Field Goal"
0,5.25,FALSE,"11-25-2005","2PT Field Goal"
-0.8,31.55,FALSE,"11-23-2005","3PT Field Goal"
19.9,15.25,TRUE,"11-23-2005","2PT Field Goal"
-9,28.15,TRUE,"11-23-2005","3PT Field Goal"
0,5.25,FALSE,"11-23-2005","2PT Field Goal"
-7.5,19.85,FALSE,"11-23-2005","2PT Field Goal"
-17.1,23.85,FALSE,"11-23-2005","3PT Field Goal"
12,21.05,FALSE,"11-23-2005","2PT Field Goal"
-9.5,18.05,TRUE,"11-23-2005","2PT Field Goal"
-15.6,13.85,FALSE,"11-23-2005","2PT Field Goal"
0,5.25,TRUE,"11-23-2005","2PT Field Goal"
1.5,24.35,TRUE,"11-23-2005","2PT Field Goal"
0,5.25,TRUE,"11-23-2005","2PT Field Goal"
0,5.25,TRUE,"11-22-2005","2PT Field Goal"
13,12.35,FALSE,"11-22-2005","2PT Field Goal"
-9,11.65,TRUE,"11-22-2005","2PT Field Goal"
1,12.35,TRUE,"11-22-2005","2PT Field Goal"
10.8,27.25,FALSE,"11-22-2005","3PT Field Goal"
3.4,22.65,FALSE,"11-22-2005","2PT Field Goal"
0,5.25,TRUE,"11-22-2005","2PT Field Goal"
-13.8,25.35,TRUE,"11-22-2005","3PT Field Goal"
-1.1,13.15,FALSE,"11-22-2005","2PT Field Goal"
20.2,20.05,FALSE,"11-22-2005","3PT Field Goal"
8.9,20.05,FALSE,"11-22-2005","2PT Field Goal"
9.9,22.05,TRUE,"11-22-2005","2PT Field Goal"
11.2,17.95,TRUE,"11-22-2005","2PT Field Goal"
