"LOC_X","LOC_Y","SHOT_MADE","GAME_DATE","SHOT_TYPE"
16.6,25.85,FALSE,"11-15-2014","3PT Field Goal"
-8.9,29.85,FALSE,"11-15-2014","3PT Field Goal"
-16.3,26.95,TRUE,"11-13-2014","3PT Field Goal"
6.4,30.75,FALSE,"11-13-2014","3PT Field Goal"
-19.3,15.75,FALSE,"11-13-2014","2PT Field Goal"
-1,6.95,TRUE,"11-13-2014","2PT Field Goal"
-17.7,26.95,FALSE,"11-13-2014","3PT Field Goal"
-23.7,6.75,TRUE,"11-13-2014","3PT Field Goal"
-0.2,6.15,TRUE,"11-13-2014","2PT Field Goal"
16.6,25.85,FALSE,"11-13-2014","3PT Field Goal"
-22.2,16.05,TRUE,"11-13-2014","3PT Field Goal"
-15.4,12.35,FALSE,"11-13-2014","2PT Field Goal"
23.2,7.85,FALSE,"11-13-2014","3PT Field Goal"
-9.4,23.95,TRUE,"11-13-2014","2PT Field Goal"
18.2,30.45,FALSE,"11-11-2014","3PT Field Goal"
10.8,20.65,FALSE,"11-11-2014","2PT Field Goal"
-3.4,30.65,FALSE,"11-11-2014","3PT Field Goal"
-9.1,9.45,FALSE,"11-11-2014","2PT Field Goal"
0,8.95,FALSE,"11-11-2014","2PT Field Goal"
1.5,32.45,FALSE,"11-11-2014","3PT Field Goal"
9.2,8.85,TRUE,"11-11-2014","2PT Field Goal"
-0.6,5.65,TRUE,"11-11-2014","2PT Field Goal"
-18.2,27.15,FALSE,"11-11-2014","3PT Field Goal"
10.9,19.55,TRUE,"11-11-2014","2PT Field Goal"
1,7.25,TRUE,"11-11-2014","2PT Field Goal"
23.7,5.85,FALSE,"11-11-2014","3PT Field Goal"
-15.2,29.45,FALSE,"11-11-2014","3PT Field Goal"
-1,9.15,TRUE,"11-11-2014","2PT Field Goal"
0.8,5.95,TRUE,"11-11-2014","2PT Field Goal"
-2.6,7.45,FALSE,"11-11-2014","2PT Field Goal"
-8.8,13.25,TRUE,"11-11-2014","2PT Field Goal"
-1.7,31.25,FALSE,"11-11-2014","3PT Field Goal"
-12.4,20.95,FALSE,"11-09-2014","2PT Field Goal"
-4.2,29.45,FALSE,"11-09-2014","3PT Field Goal"
-2.9,6.45,TRUE,"11-09-2014","2PT Field Goal"
-5.4,29.35,FALSE,"11-09-2014","3PT Field Goal"
3,16.45,TRUE,"11-09-2014","2PT Field Goal"
7.3,20.95,FALSE,"11-09-2014","2PT Field Goal"
-0.6,30.35,FALSE,"11-09-2014","3PT Field Goal"
0.7,5.55,TRUE,"11-09-2014","2PT Field Goal"
-1.7,29.45,FALSE,"11-09-2014","3PT Field Goal"
-0.1,5.55,TRUE,"11-09-2014","2PT Field Goal"
8.4,28.25,TRUE,"11-09-2014","3PT Field Goal"
-2.8,6.65,TRUE,"11-09-2014","2PT Field Goal"
23.1,7.45,TRUE,"11-09-2014","3PT Field Goal"
8.6,5.65,FALSE,"11-09-2014","2PT Field Goal"
12.8,26.95,FALSE,"11-09-2014","3PT Field Goal"
-23.3,4.25,TRUE,"11-09-2014","3PT Field Goal"
10.1,24.15,FALSE,"11-09-2014","2PT Field Goal"
10.5,29.05,FALSE,"11-09-2014","3PT Field Goal"
-2.9,6.75,TRUE,"11-09-2014","2PT Field Goal"
-2.1,32.45,TRUE,"11-09-2014","3PT Field Goal"
0,30.45,TRUE,"11-08-2014","3PT Field Goal"
-0.6,8.25,TRUE,"11-08-2014","2PT Field Goal"
-23.6,14.35,TRUE,"11-08-2014","3PT Field Goal"
0.2,5.55,TRUE,"11-08-2014","2PT Field Goal"
8.7,11.05,TRUE,"11-08-2014","2PT Field Goal"
-10,27.75,FALSE,"11-08-2014","3PT Field Goal"
-12.2,26.35,TRUE,"11-08-2014","3PT Field Goal"
-22.6,9.45,TRUE,"11-08-2014","3PT Field Goal"
13.1,25.75,FALSE,"11-08-2014","3PT Field Goal"
15.5,24.15,TRUE,"11-08-2014","3PT Field Goal"
-1,24.75,FALSE,"11-08-2014","2PT Field Goal"
-0.6,5.85,FALSE,"11-08-2014","2PT Field Goal"
-10.5,29.85,FALSE,"11-08-2014","3PT Field Goal"
0.2,4.25,TRUE,"11-08-2014","2PT Field Goal"
-14.6,22.25,TRUE,"11-08-2014","2PT Field Goal"
12.7,10.55,FALSE,"11-08-2014","2PT Field Goal"
0.8,30.75,TRUE,"11-08-2014","3PT Field Goal"
-2,5.05,TRUE,"11-08-2014","2PT Field Goal"
1,5.85,TRUE,"11-08-2014","2PT Field Goal"
-12.2,15.65,TRUE,"11-05-2014","2PT Field Goal"
-16.5,27.25,TRUE,"11-05-2014","3PT Field Goal"
-19.2,24.95,FALSE,"11-05-2014","3PT Field Goal"
-17.6,8.65,TRUE,"11-05-2014","2PT Field Goal"
0.4,8.65,FALSE,"11-05-2014","2PT Field Goal"
-3.7,8.05,FALSE,"11-05-2014","2PT Field Goal"
10.1,19.85,FALSE,"11-05-2014","2PT Field Goal"
-22.6,6.15,FALSE,"11-05-2014","3PT Field Goal"
23.1,12.65,TRUE,"11-05-2014","3PT Field Goal"
-3.1,31.05,FALSE,"11-05-2014","3PT Field Goal"
-16.6,25.55,TRUE,"11-05-2014","3PT Field Goal"
9.5,20.35,TRUE,"11-05-2014","2PT Field Goal"
-1.3,11.95,FALSE,"11-05-2014","2PT Field Goal"
0.2,5.65,TRUE,"11-05-2014","2PT Field Goal"
-1.8,6.45,TRUE,"11-05-2014","2PT Field Goal"
19.9,20.05,TRUE,"11-05-2014","3PT Field Goal"
1.9,8.55,FALSE,"11-05-2014","2PT Field Goal"
-5.9,29.35,FALSE,"11-05-2014","3PT Field Goal"
-19,13.55,FALSE,"11-02-2014","2PT Field Goal"
-4.8,5.35,FALSE,"11-02-2014","2PT Field Goal"
23.2,5.85,FALSE,"11-02-2014","3PT Field Goal"
10.9,27.15,FALSE,"11-02-2014","3PT Field Goal"
-8.3,24.45,TRUE,"11-02-2014","2PT Field Goal"
10.9,27.25,FALSE,"11-02-2014","3PT Field Goal"
14.2,17.35,TRUE,"11-02-2014","2PT Field Goal"
-0.9,5.25,FALSE,"11-02-2014","2PT Field Goal"
19.4,9.35,FALSE,"11-02-2014","2PT Field Goal"
1.5,5.05,FALSE,"11-02-2014","2PT Field Goal"
8.2,23.15,FALSE,"11-02-2014","2PT Field Goal"
1.6,26.35,TRUE,"11-02-2014","2PT Field Goal"
10.3,22.55,FALSE,"11-02-2014","2PT Field Goal"
-12.4,28.75,FALSE,"11-02-2014","3PT Field Goal"
-2.1,20.05,TRUE,"11-02-2014","2PT Field Goal"
1.5,5.55,TRUE,"11-02-2014","2PT Field Goal"
5.1,29.45,TRUE,"11-02-2014","3PT Field Goal"
-15.7,14.55,FALSE,"11-02-2014","2PT Field Goal"
-12.1,6.65,TRUE,"11-01-2014","2PT Field Goal"
-14.4,28.05,FALSE,"11-01-2014","3PT Field Goal"
0,8.95,TRUE,"11-01-2014","2PT Field Goal"
-9.1,30.45,FALSE,"11-01-2014","3PT Field Goal"
-15.9,27.65,TRUE,"11-01-2014","3PT Field Goal"
-1.5,6.15,TRUE,"11-01-2014","2PT Field Goal"
-1.8,7.45,FALSE,"11-01-2014","2PT Field Goal"
-17.7,22.55,FALSE,"11-01-2014","3PT Field Goal"
-14,7.85,FALSE,"11-01-2014","2PT Field Goal"
-4.8,9.75,TRUE,"11-01-2014","2PT Field Goal"
7.6,30.95,FALSE,"11-01-2014","3PT Field Goal"
12.3,28.25,TRUE,"11-01-2014","3PT Field Goal"
3.7,16.05,TRUE,"11-01-2014","2PT Field Goal"
15.3,16.05,TRUE,"11-01-2014","2PT Field Goal"
12.3,28.25,TRUE,"11-01-2014","3PT Field Goal"
-6.2,8.95,FALSE,"11-01-2014","2PT Field Goal"
0,30.65,FALSE,"11-01-2014","3PT Field Goal"
13.8,18.45,TRUE,"11-01-2014","2PT Field Goal"
2.3,8.85,FALSE,"11-01-2014","2PT Field Goal"
-20.9,17.85,FALSE,"10-29-2014","3PT Field Goal"
-22.5,15.15,TRUE,"10-29-2014","3PT Field Goal"
16.4,25.25,FALSE,"10-29-2014","3PT Field Goal"
2.6,6.95,TRUE,"10-29-2014","2PT Field Goal"
-3.4,7.45,TRUE,"10-29-2014","2PT Field Goal"
-3.7,29.95,FALSE,"10-29-2014","3PT Field Goal"
-1.8,7.15,FALSE,"10-29-2014","2PT Field Goal"
1.8,29.85,TRUE,"10-29-2014","3PT Field Goal"
5.4,29.85,FALSE,"10-29-2014","3PT Field Goal"
22.9,7.85,FALSE,"10-29-2014","3PT Field Goal"
7.8,8.65,FALSE,"10-29-2014","2PT Field Goal"
0.4,15.45,FALSE,"10-29-2014","2PT Field Goal"
16.4,23.95,FALSE,"10-29-2014","3PT Field Goal"
1.1,5.95,TRUE,"10-29-2014","2PT Field Goal"
-2.3,6.75,TRUE,"10-29-2014","2PT Field Goal"
-6.5,29.85,FALSE,"10-29-2014","3PT Field Goal"
8.1,12.45,TRUE,"10-29-2014","2PT Field Goal"
